"text" "is_lure" "key" "yes_key" "rt" "group" "code" "old" "correct" "success"
"801" "b'wood'" "correct" "a" "a" 0.789800472472052 0 "or16is" TRUE TRUE TRUE
"802" "b'machine learning specialist'" "critical future" "a" "a" 1.18109013728372 0 "or16is" TRUE FALSE FALSE
"803" "b'secrtetary'" "critical past" "a" "a" 1.22028847368892 0 "or16is" TRUE FALSE FALSE
"804" "b'bank'" "correct" "a" "a" 0.95415651881649 0 "or16is" TRUE TRUE TRUE
"805" "b'risk manager'" "critical future" "l" "a" 1.17873162402611 0 "or16is" FALSE FALSE TRUE
"806" "b'legs'" "correct" "a" "a" 1.48993061724832 0 "or16is" TRUE TRUE TRUE
"807" "b'sock'" "neutral" "l" "a" 0.957092633702814 0 "or16is" FALSE FALSE TRUE
"808" "b'scientist'" "critical future" "l" "a" 1.48563276082041 0 "or16is" FALSE FALSE TRUE
"809" "b'plane'" "neutral" "l" "a" 0.848910510553651 0 "or16is" FALSE FALSE TRUE
"810" "b'valley'" "correct" "l" "a" 1.05344017734114 0 "or16is" FALSE TRUE FALSE
"811" "b'snooze'" "correct" "a" "a" 0.794023923804161 0 "or16is" TRUE TRUE TRUE
"812" "b'radio'" "correct" "a" "a" 0.849155534231613 0 "or16is" TRUE TRUE TRUE
"813" "b'coal'" "neutral" "l" "a" 1.30979010707324 0 "or16is" FALSE FALSE TRUE
"814" "b'chilly'" "correct" "a" "a" 0.632340367394136 0 "or16is" TRUE TRUE TRUE
"815" "b'wood'" "correct" "l" "l" 2.21470152343613 0 "qi32jz" TRUE TRUE TRUE
"816" "b'muscle'" "neutral" "a" "l" 1.2926071281845 0 "qi32jz" FALSE FALSE TRUE
"817" "b'accountant'" "critical past" "a" "l" 0.815855397837822 0 "qi32jz" FALSE FALSE TRUE
"818" "b'piano'" "correct" "l" "l" 1.0057696927247 0 "qi32jz" TRUE TRUE TRUE
"819" "b'syringe'" "neutral" "a" "l" 1.0043056211689 0 "qi32jz" FALSE FALSE TRUE
"820" "b'scientist'" "critical future" "a" "l" 1.27496065608352 0 "qi32jz" FALSE FALSE TRUE
"821" "b'calm'" "neutral" "a" "l" 1.2148458459335 0 "qi32jz" FALSE FALSE TRUE
"822" "b'door'" "neutral" "a" "l" 1.0207336906758 0 "qi32jz" FALSE FALSE TRUE
"823" "b'wine'" "neutral" "a" "l" 0.97065506698641 0 "qi32jz" FALSE FALSE TRUE
"824" "b'craftsman'" "critical past" "a" "l" 1.71457692501349 0 "qi32jz" FALSE FALSE TRUE
"825" "b'legs'" "correct" "l" "l" 0.740506225591389 0 "qi32jz" TRUE TRUE TRUE
"826" "b'social media manager'" "correct" "a" "l" 0.9817576363439 0 "qi32jz" FALSE TRUE FALSE
"827" "b'royal'" "neutral" "a" "l" 0.877015102868199 0 "qi32jz" FALSE FALSE TRUE
"828" "b'sock'" "neutral" "a" "l" 1.26496808708885 0 "qi32jz" FALSE FALSE TRUE
"829" "b'bank'" "correct" "l" "l" 0.924837484850286 0 "qi32jz" TRUE TRUE TRUE
"830" "b'ugly'" "neutral" "a" "l" 1.29478094571004 0 "qi32jz" FALSE FALSE TRUE
"831" "b'winter'" "correct" "l" "l" 0.945997087251271 0 "qi32jz" TRUE TRUE TRUE
"832" "b'chilly'" "correct" "l" "l" 0.72260189729559 0 "qi32jz" TRUE TRUE TRUE
"833" "b'data analyst'" "neutral" "l" "l" 1.02854987641194 0 "qi32jz" TRUE FALSE FALSE
"834" "b'kiwi'" "correct" "a" "l" 0.969782076236243 0 "qi32jz" FALSE TRUE FALSE
"835" "b'plane'" "neutral" "a" "l" 1.23562796482497 0 "qi32jz" FALSE FALSE TRUE
"836" "b'management consultant'" "critical future" "l" "l" 1.24090792320908 0 "qi32jz" TRUE FALSE FALSE
"837" "b'fish'" "neutral" "a" "l" 1.18221420858185 0 "qi32jz" FALSE FALSE TRUE
"838" "b'user experience designer'" "critical future" "a" "l" 1.70135185279628 0 "qi32jz" FALSE FALSE TRUE
"839" "b'machine learning specialist'" "critical future" "a" "l" 1.08587797949781 0 "qi32jz" FALSE FALSE TRUE
"840" "b'radio'" "correct" "a" "l" 0.985113936197195 0 "qi32jz" FALSE TRUE FALSE
"841" "b'snooze'" "correct" "a" "l" 1.12037714996427 0 "qi32jz" FALSE TRUE FALSE
"842" "b'mailman'" "critical past" "l" "l" 2.18624112697285 0 "qi32jz" TRUE FALSE FALSE
"843" "b'valley'" "correct" "a" "l" 0.8015049308583 0 "qi32jz" FALSE TRUE FALSE
"844" "b'construction draftsman'" "critical past" "a" "l" 0.944088823120637 0 "qi32jz" FALSE FALSE TRUE
"845" "b'aunt'" "neutral" "a" "l" 1.71332741290394 0 "qi32jz" FALSE FALSE TRUE
"846" "b'bike'" "correct" "l" "l" 3.88312732098643 0 "qi32jz" TRUE TRUE TRUE
"847" "b'secrtetary'" "critical past" "l" "l" 1.80635609106685 0 "qi32jz" TRUE FALSE FALSE
"848" "b'tired'" "correct" "l" "l" 1.01295118018925 0 "qi32jz" TRUE TRUE TRUE
"849" "b'coal'" "neutral" "l" "l" 1.78679814766883 0 "qi32jz" TRUE FALSE FALSE
"850" "b'risk manager'" "critical future" "l" "l" 0.986087311262281 0 "qi32jz" TRUE FALSE FALSE
"851" "b'ripe'" "correct" "l" "l" 0.753334250583066 0 "qi32jz" TRUE TRUE TRUE
"852" "b'bike'" "correct" "a" "l" 4.40529150622569 0 "qj35tf" FALSE TRUE FALSE
"853" "b'fish'" "neutral" "a" "l" 1.20895689450117 0 "qj35tf" FALSE FALSE TRUE
"854" "b'craftsman'" "critical past" "a" "l" 0.959297980934934 0 "qj35tf" FALSE FALSE TRUE
"855" "b'piano'" "correct" "l" "l" 1.12126384470866 0 "qj35tf" TRUE TRUE TRUE
"856" "b'mailman'" "critical past" "a" "l" 1.26181935857312 0 "qj35tf" FALSE FALSE TRUE
"857" "b'calm'" "neutral" "a" "l" 0.955240222991051 0 "qj35tf" FALSE FALSE TRUE
"858" "b'radio'" "correct" "a" "l" 0.838299051500144 0 "qj35tf" FALSE TRUE FALSE
"859" "b'data analyst'" "neutral" "l" "l" 0.939140365968342 0 "qj35tf" TRUE FALSE FALSE
"860" "b'chilly'" "correct" "l" "l" 0.713632360459087 0 "qj35tf" TRUE TRUE TRUE
"861" "b'scientist'" "critical future" "a" "l" 1.23118925149538 0 "qj35tf" FALSE FALSE TRUE
"862" "b'tired'" "correct" "a" "l" 0.80937678200462 0 "qj35tf" FALSE TRUE FALSE
"863" "b'user experience designer'" "critical future" "a" "l" 1.06944628858764 0 "qj35tf" FALSE FALSE TRUE
"864" "b'syringe'" "neutral" "a" "l" 0.876861863682279 0 "qj35tf" FALSE FALSE TRUE
"865" "b'muscle'" "neutral" "a" "l" 1.48551689588567 0 "qj35tf" FALSE FALSE TRUE
"866" "b'royal'" "neutral" "a" "l" 0.680690819499432 0 "qj35tf" FALSE FALSE TRUE
"867" "b'bank'" "correct" "l" "l" 1.49143098508102 0 "qj35tf" TRUE TRUE TRUE
"868" "b'plane'" "neutral" "a" "l" 1.05380025131672 0 "qj35tf" FALSE FALSE TRUE
"869" "b'winter'" "correct" "a" "l" 0.635411154280519 0 "qj35tf" FALSE TRUE FALSE
"870" "b'kiwi'" "correct" "a" "l" 1.27063212120083 0 "qj35tf" FALSE TRUE FALSE
"871" "b'valley'" "correct" "a" "l" 0.689838093790968 0 "qj35tf" FALSE TRUE FALSE
"872" "b'wood'" "correct" "l" "l" 0.718201347153808 0 "qj35tf" TRUE TRUE TRUE
"873" "b'wine'" "neutral" "a" "l" 1.0593262684979 0 "qj35tf" FALSE FALSE TRUE
"874" "b'construction draftsman'" "critical past" "a" "l" 1.19807259704794 0 "qj35tf" FALSE FALSE TRUE
"875" "b'snooze'" "correct" "a" "l" 0.714540962122555 0 "qj35tf" FALSE TRUE FALSE
"876" "b'accountant'" "critical past" "a" "l" 1.25274969868224 0 "qj35tf" FALSE FALSE TRUE
"877" "b'secrtetary'" "critical past" "a" "l" 0.898078498308678 0 "qj35tf" FALSE FALSE TRUE
"878" "b'sock'" "neutral" "a" "l" 1.15604439800336 0 "qj35tf" FALSE FALSE TRUE
"879" "b'social media manager'" "correct" "l" "l" 3.02472596022017 0 "qj35tf" TRUE TRUE TRUE
"880" "b'risk manager'" "critical future" "a" "l" 1.01323999078886 0 "qj35tf" FALSE FALSE TRUE
"881" "b'aunt'" "neutral" "a" "l" 0.681988455338796 0 "qj35tf" FALSE FALSE TRUE
"882" "b'door'" "neutral" "a" "l" 1.99880339117226 0 "qj35tf" FALSE FALSE TRUE
"883" "b'legs'" "correct" "l" "l" 0.756688789977488 0 "qj35tf" TRUE TRUE TRUE
"884" "b'coal'" "neutral" "a" "l" 1.06678334484786 0 "qj35tf" FALSE FALSE TRUE
"885" "b'machine learning specialist'" "critical future" "a" "l" 1.26469045002887 0 "qj35tf" FALSE FALSE TRUE
"886" "b'ugly'" "neutral" "a" "l" 0.995981049256443 0 "qj35tf" FALSE FALSE TRUE
"887" "b'ripe'" "correct" "a" "l" 1.88868426909903 0 "qj35tf" FALSE TRUE FALSE
"888" "b'management consultant'" "critical future" "a" "l" 1.99211476155506 0 "qj35tf" FALSE FALSE TRUE
"889" "b'plane'" "neutral" "l" "a" 2.09678131147848 0 "rc32vl" FALSE FALSE TRUE
"890" "b'coal'" "neutral" "l" "a" 1.33151420568083 0 "rc32vl" FALSE FALSE TRUE
"891" "b'risk manager'" "critical future" "l" "a" 1.31467412534676 0 "rc32vl" FALSE FALSE TRUE
"892" "b'calm'" "neutral" "a" "a" 1.44724144942666 0 "rc32vl" TRUE FALSE FALSE
"893" "b'valley'" "correct" "a" "a" 1.33506522496373 0 "rc32vl" TRUE TRUE TRUE
"894" "b'chilly'" "correct" "a" "a" 0.869999724180161 0 "rc32vl" TRUE TRUE TRUE
"895" "b'snooze'" "correct" "l" "a" 1.3261254569461 0 "rc32vl" FALSE TRUE FALSE
"896" "b'bank'" "correct" "l" "a" 0.965762426802939 0 "rc32vl" FALSE TRUE FALSE
"897" "b'scientist'" "critical future" "l" "a" 1.16170960795807 0 "rc32vl" FALSE FALSE TRUE
"898" "b'accountant'" "critical past" "l" "a" 1.25776416639201 0 "rc32vl" FALSE FALSE TRUE
"899" "b'fish'" "neutral" "l" "a" 1.06096739617806 0 "rc32vl" FALSE FALSE TRUE
"900" "b'bike'" "correct" "l" "a" 1.57621702269898 0 "rc32vl" FALSE TRUE FALSE
"901" "b'ripe'" "correct" "a" "a" 0.78138684750229 0 "rc32vl" TRUE TRUE TRUE
"902" "b'machine learning specialist'" "critical future" "a" "a" 1.2044616735584 0 "rc32vl" TRUE FALSE FALSE
"903" "b'craftsman'" "critical past" "l" "a" 1.08266511181318 0 "rc32vl" FALSE FALSE TRUE
"904" "b'royal'" "neutral" "l" "a" 0.875953582738475 0 "rc32vl" FALSE FALSE TRUE
"905" "b'user experience designer'" "critical future" "l" "a" 2.88949376807614 0 "rc32vl" FALSE FALSE TRUE
"906" "b'muscle'" "neutral" "l" "a" 1.03400537142898 0 "rc32vl" FALSE FALSE TRUE
"907" "b'ugly'" "neutral" "l" "a" 0.767138510919722 0 "rc32vl" FALSE FALSE TRUE
"908" "b'management consultant'" "critical future" "a" "a" 1.37350776689254 0 "rc32vl" TRUE FALSE FALSE
"909" "b'kiwi'" "correct" "a" "a" 0.691489163810729 0 "rc32vl" TRUE TRUE TRUE
"910" "b'wood'" "correct" "l" "a" 0.765133365276597 0 "rc32vl" FALSE TRUE FALSE
"911" "b'aunt'" "neutral" "l" "a" 0.869998762017531 0 "rc32vl" FALSE FALSE TRUE
"912" "b'wine'" "neutral" "l" "a" 1.2869289007167 0 "rc32vl" FALSE FALSE TRUE
"913" "b'data analyst'" "neutral" "a" "a" 1.24263128219627 0 "rc32vl" TRUE FALSE FALSE
"914" "b'winter'" "correct" "a" "a" 1.1010539522722 0 "rc32vl" TRUE TRUE TRUE
"915" "b'mailman'" "critical past" "l" "a" 0.819922719147144 0 "rc32vl" FALSE FALSE TRUE
"916" "b'radio'" "correct" "l" "a" 0.939422920880133 0 "rc32vl" FALSE TRUE FALSE
"917" "b'construction draftsman'" "critical past" "l" "a" 0.858745956514213 0 "rc32vl" FALSE FALSE TRUE
"918" "b'social media manager'" "correct" "a" "a" 1.08290244511045 0 "rc32vl" TRUE TRUE TRUE
"919" "b'secrtetary'" "critical past" "l" "a" 0.916887803569807 0 "rc32vl" FALSE FALSE TRUE
"920" "b'piano'" "correct" "a" "a" 0.676614459755911 0 "rc32vl" TRUE TRUE TRUE
"921" "b'door'" "neutral" "l" "a" 1.14739520291732 0 "rc32vl" FALSE FALSE TRUE
"922" "b'syringe'" "neutral" "l" "a" 0.995340890795887 0 "rc32vl" FALSE FALSE TRUE
"923" "b'tired'" "correct" "a" "a" 1.31967897143659 0 "rc32vl" TRUE TRUE TRUE
"924" "b'legs'" "correct" "l" "a" 0.940000218090063 0 "rc32vl" FALSE TRUE FALSE
"925" "b'sock'" "neutral" "l" "a" 0.990653878891862 0 "rc32vl" FALSE FALSE TRUE
"926" "b'syringe'" "neutral" "l" "a" 3.16530610543168 1 "ro18gb" FALSE FALSE TRUE
"927" "b'wine'" "neutral" "a" "a" 2.03714534219193 1 "ro18gb" TRUE FALSE FALSE
"928" "b'scientist'" "critical future" "l" "a" 1.89829048426031 1 "ro18gb" FALSE FALSE TRUE
"929" "b'scaffolding worker'" "correct" "a" "a" 0.820869343787535 1 "ro18gb" TRUE TRUE TRUE
"930" "b'risk manager'" "critical future" "l" "a" 0.690767319334327 1 "ro18gb" FALSE FALSE TRUE
"931" "b'radio'" "correct" "a" "a" 0.91791893462505 1 "ro18gb" TRUE TRUE TRUE
"932" "b'mailman'" "critical past" "l" "a" 0.751900210257872 1 "ro18gb" FALSE FALSE TRUE
"933" "b'plane'" "neutral" "l" "a" 0.984373055692231 1 "ro18gb" FALSE FALSE TRUE
"934" "b'construction draftsman'" "critical past" "l" "a" 0.95962798854157 1 "ro18gb" FALSE FALSE TRUE
"935" "b'wood'" "correct" "a" "a" 1.08013755918728 1 "ro18gb" TRUE TRUE TRUE
"936" "b'chilly'" "correct" "a" "a" 0.651427033850268 1 "ro18gb" TRUE TRUE TRUE
"937" "b'royal'" "neutral" "l" "a" 0.679993367705038 1 "ro18gb" FALSE FALSE TRUE
"938" "b'tired'" "correct" "a" "a" 0.609785329158285 1 "ro18gb" TRUE TRUE TRUE
"939" "b'sock'" "neutral" "l" "a" 0.656331019513345 1 "ro18gb" FALSE FALSE TRUE
"940" "b'machine learning specialist'" "critical future" "l" "a" 0.820924506009533 1 "ro18gb" FALSE FALSE TRUE
"941" "b'piano'" "correct" "l" "a" 1.38677248405747 1 "ro18gb" FALSE TRUE FALSE
"942" "b'user experience designer'" "critical future" "l" "a" 0.697992608262211 1 "ro18gb" FALSE FALSE TRUE
"943" "b'kiwi'" "correct" "a" "a" 0.636574284911603 1 "ro18gb" TRUE TRUE TRUE
"944" "b'ugly'" "neutral" "l" "a" 0.673811350332699 1 "ro18gb" FALSE FALSE TRUE
"945" "b'muscle'" "neutral" "l" "a" 0.725694947781903 1 "ro18gb" FALSE FALSE TRUE
"946" "b'door'" "neutral" "l" "a" 0.719523834569827 1 "ro18gb" FALSE FALSE TRUE
"947" "b'snooze'" "correct" "l" "a" 0.729413266386018 1 "ro18gb" FALSE TRUE FALSE
"948" "b'legs'" "correct" "a" "a" 0.969287150152923 1 "ro18gb" TRUE TRUE TRUE
"949" "b'fish'" "neutral" "l" "a" 2.32107652283025 1 "ro18gb" FALSE FALSE TRUE
"950" "b'aunt'" "neutral" "l" "a" 0.730951715096126 1 "ro18gb" FALSE FALSE TRUE
"951" "b'bike'" "correct" "a" "a" 0.796174307489537 1 "ro18gb" TRUE TRUE TRUE
"952" "b'valley'" "correct" "a" "a" 0.650734940392795 1 "ro18gb" TRUE TRUE TRUE
"953" "b'secrtetary'" "critical past" "l" "a" 0.751303688556845 1 "ro18gb" FALSE FALSE TRUE
"954" "b'craftsman'" "critical past" "a" "a" 1.58385748134424 1 "ro18gb" TRUE FALSE FALSE
"955" "b'accountant'" "critical past" "l" "a" 0.742995359959195 1 "ro18gb" FALSE FALSE TRUE
"956" "b'winter'" "correct" "l" "a" 0.752227655772231 1 "ro18gb" FALSE TRUE FALSE
"957" "b'coal'" "neutral" "l" "a" 0.672812336838433 1 "ro18gb" FALSE FALSE TRUE
"958" "b'bank'" "correct" "a" "a" 0.692787154642929 1 "ro18gb" TRUE TRUE TRUE
"959" "b'ripe'" "correct" "a" "a" 0.967981216621865 1 "ro18gb" TRUE TRUE TRUE
"960" "b'calm'" "neutral" "a" "a" 0.599919309215011 1 "ro18gb" TRUE FALSE FALSE
"961" "b'management consultant'" "critical future" "l" "a" 0.814444869207819 1 "ro18gb" FALSE FALSE TRUE
"962" "b'smith'" "correct" "l" "a" 0.604353774571109 1 "ro18gb" FALSE TRUE FALSE
"963" "b'fish'" "neutral" "l" "a" 6.07400661582597 1 "rq35wp" FALSE FALSE TRUE
"964" "b'snooze'" "correct" "a" "a" 2.18997440007661 1 "rq35wp" TRUE TRUE TRUE
"965" "b'winter'" "correct" "a" "a" 3.65231730307278 1 "rq35wp" TRUE TRUE TRUE
"966" "b'syringe'" "neutral" "l" "a" 1.28730959615496 1 "rq35wp" FALSE FALSE TRUE
"967" "b'muscle'" "neutral" "l" "a" 1.37552028911068 1 "rq35wp" FALSE FALSE TRUE
"968" "b'machine learning specialist'" "critical future" "l" "a" 2.24929874425015 1 "rq35wp" FALSE FALSE TRUE
"969" "b'risk manager'" "critical future" "l" "a" 1.37430026767379 1 "rq35wp" FALSE FALSE TRUE
"970" "b'wood'" "correct" "a" "a" 0.956800529060274 1 "rq35wp" TRUE TRUE TRUE
"971" "b'coal'" "neutral" "l" "a" 1.05534195558812 1 "rq35wp" FALSE FALSE TRUE
"972" "b'ugly'" "neutral" "l" "a" 1.44375617788228 1 "rq35wp" FALSE FALSE TRUE
"973" "b'plane'" "neutral" "a" "a" 2.7336972871517 1 "rq35wp" TRUE FALSE FALSE
"974" "b'radio'" "correct" "a" "a" 1.45639417596885 1 "rq35wp" TRUE TRUE TRUE
"975" "b'accountant'" "critical past" "a" "a" 1.90995286047564 1 "rq35wp" TRUE FALSE FALSE
"976" "b'royal'" "neutral" "l" "a" 0.894707724043656 1 "rq35wp" FALSE FALSE TRUE
"977" "b'sock'" "neutral" "l" "a" 1.49168692017702 1 "rq35wp" FALSE FALSE TRUE
"978" "b'ripe'" "correct" "a" "a" 3.59950711647161 1 "rq35wp" TRUE TRUE TRUE
"979" "b'piano'" "correct" "a" "a" 1.28666238183814 1 "rq35wp" TRUE TRUE TRUE
"980" "b'legs'" "correct" "l" "a" 1.06803511763064 1 "rq35wp" FALSE TRUE FALSE
"981" "b'aunt'" "neutral" "l" "a" 1.37498019549821 1 "rq35wp" FALSE FALSE TRUE
"982" "b'valley'" "correct" "a" "a" 0.866632477843268 1 "rq35wp" TRUE TRUE TRUE
"983" "b'secrtetary'" "critical past" "l" "a" 1.06295169497662 1 "rq35wp" FALSE FALSE TRUE
"984" "b'chilly'" "correct" "a" "a" 1.0811522724016 1 "rq35wp" TRUE TRUE TRUE
"985" "b'scientist'" "critical future" "l" "a" 1.12493128559618 1 "rq35wp" FALSE FALSE TRUE
"986" "b'bike'" "correct" "a" "a" 0.751732372710649 1 "rq35wp" TRUE TRUE TRUE
"987" "b'craftsman'" "critical past" "a" "a" 1.05513092138517 1 "rq35wp" TRUE FALSE FALSE
"988" "b'kiwi'" "correct" "a" "a" 0.890988967849808 1 "rq35wp" TRUE TRUE TRUE
"989" "b'door'" "neutral" "l" "a" 1.63430306435748 1 "rq35wp" FALSE FALSE TRUE
"990" "b'user experience designer'" "critical future" "l" "a" 0.832474122652457 1 "rq35wp" FALSE FALSE TRUE
"991" "b'calm'" "neutral" "a" "a" 0.882159207024415 1 "rq35wp" TRUE FALSE FALSE
"992" "b'bank'" "correct" "a" "a" 1.05463765299191 1 "rq35wp" TRUE TRUE TRUE
"993" "b'wine'" "neutral" "l" "a" 0.964738365697485 1 "rq35wp" FALSE FALSE TRUE
"994" "b'management consultant'" "critical future" "l" "a" 1.35679084329695 1 "rq35wp" FALSE FALSE TRUE
"995" "b'smith'" "correct" "a" "a" 1.03432224345397 1 "rq35wp" TRUE TRUE TRUE
"996" "b'tired'" "correct" "a" "a" 0.941633648472816 1 "rq35wp" TRUE TRUE TRUE
"997" "b'construction draftsman'" "critical past" "l" "a" 1.32427008785817 1 "rq35wp" FALSE FALSE TRUE
"998" "b'mailman'" "critical past" "a" "a" 1.15871760480695 1 "rq35wp" TRUE FALSE FALSE
"999" "b'scaffolding worker'" "correct" "a" "a" 1.7550672262596 1 "rq35wp" TRUE TRUE TRUE
"1000" "b'syringe'" "neutral" "l" "a" 1.75805982958627 1 "rs55hd" FALSE FALSE TRUE
"1001" "b'plane'" "neutral" "l" "a" 1.21456061084245 1 "rs55hd" FALSE FALSE TRUE
"1002" "b'royal'" "neutral" "l" "a" 0.764402884360607 1 "rs55hd" FALSE FALSE TRUE
"1003" "b'secrtetary'" "critical past" "l" "a" 0.620368909347235 1 "rs55hd" FALSE FALSE TRUE
"1004" "b'kiwi'" "correct" "a" "a" 0.818336168433234 1 "rs55hd" TRUE TRUE TRUE
"1005" "b'legs'" "correct" "a" "a" 0.872208837814469 1 "rs55hd" TRUE TRUE TRUE
"1006" "b'ugly'" "neutral" "l" "a" 1.14013058136152 1 "rs55hd" FALSE FALSE TRUE
"1007" "b'bank'" "correct" "a" "a" 0.989336945840478 1 "rs55hd" TRUE TRUE TRUE
"1008" "b'wine'" "neutral" "l" "a" 1.86046498202631 1 "rs55hd" FALSE FALSE TRUE
"1009" "b'radio'" "correct" "a" "a" 0.817112328964868 1 "rs55hd" TRUE TRUE TRUE
"1010" "b'bike'" "correct" "a" "a" 1.03678574086007 1 "rs55hd" TRUE TRUE TRUE
"1011" "b'winter'" "correct" "a" "a" 0.74611584910599 1 "rs55hd" TRUE TRUE TRUE
"1012" "b'coal'" "neutral" "l" "a" 1.00263369227469 1 "rs55hd" FALSE FALSE TRUE
"1013" "b'mailman'" "critical past" "l" "a" 1.17722131995106 1 "rs55hd" FALSE FALSE TRUE
"1014" "b'snooze'" "correct" "a" "a" 0.761004292417056 1 "rs55hd" TRUE TRUE TRUE
"1015" "b'door'" "neutral" "l" "a" 0.801641150768774 1 "rs55hd" FALSE FALSE TRUE
"1016" "b'fish'" "neutral" "l" "a" 1.63466146855535 1 "rs55hd" FALSE FALSE TRUE
"1017" "b'ripe'" "correct" "a" "a" 0.879982591717635 1 "rs55hd" TRUE TRUE TRUE
"1018" "b'user experience designer'" "critical future" "l" "a" 1.21921639637003 1 "rs55hd" FALSE FALSE TRUE
"1019" "b'chilly'" "correct" "a" "a" 0.641053271652709 1 "rs55hd" TRUE TRUE TRUE
"1020" "b'management consultant'" "critical future" "l" "a" 0.92626206841669 1 "rs55hd" FALSE FALSE TRUE
"1021" "b'risk manager'" "critical future" "l" "a" 0.928194682839603 1 "rs55hd" FALSE FALSE TRUE
"1022" "b'scientist'" "critical future" "l" "a" 0.778048886870238 1 "rs55hd" FALSE FALSE TRUE
"1023" "b'craftsman'" "critical past" "a" "a" 0.657965091069855 1 "rs55hd" TRUE FALSE FALSE
"1024" "b'accountant'" "critical past" "l" "a" 0.98260165949614 1 "rs55hd" FALSE FALSE TRUE
"1025" "b'calm'" "neutral" "a" "a" 0.645789235342818 1 "rs55hd" TRUE FALSE FALSE
"1026" "b'valley'" "correct" "a" "a" 0.634378279286466 1 "rs55hd" TRUE TRUE TRUE
"1027" "b'scaffolding worker'" "correct" "a" "a" 0.959567435606004 1 "rs55hd" TRUE TRUE TRUE
"1028" "b'sock'" "neutral" "l" "a" 0.816159170970423 1 "rs55hd" FALSE FALSE TRUE
"1029" "b'machine learning specialist'" "critical future" "l" "a" 0.69405488548 1 "rs55hd" FALSE FALSE TRUE
"1030" "b'muscle'" "neutral" "l" "a" 0.617308989960293 1 "rs55hd" FALSE FALSE TRUE
"1031" "b'smith'" "correct" "a" "a" 0.575257468115524 1 "rs55hd" TRUE TRUE TRUE
"1032" "b'aunt'" "neutral" "l" "a" 0.623120623875366 1 "rs55hd" FALSE FALSE TRUE
"1033" "b'piano'" "correct" "a" "a" 0.653084485975342 1 "rs55hd" TRUE TRUE TRUE
"1034" "b'wood'" "correct" "a" "a" 0.577682697168711 1 "rs55hd" TRUE TRUE TRUE
"1035" "b'tired'" "correct" "a" "a" 0.657621928534354 1 "rs55hd" TRUE TRUE TRUE
"1036" "b'construction draftsman'" "critical past" "l" "a" 0.862148723434075 1 "rs55hd" FALSE FALSE TRUE
"1037" "b'wood'" "correct" "a" "a" 2.20104637017721 1 "rt56vu" TRUE TRUE TRUE
"1038" "b'winter'" "correct" "a" "a" 1.06364782488345 1 "rt56vu" TRUE TRUE TRUE
"1039" "b'legs'" "correct" "a" "a" 0.851548917148648 1 "rt56vu" TRUE TRUE TRUE
"1040" "b'accountant'" "critical past" "l" "a" 2.96804635766875 1 "rt56vu" FALSE FALSE TRUE
"1041" "b'piano'" "correct" "a" "a" 1.63189873563897 1 "rt56vu" TRUE TRUE TRUE
"1042" "b'aunt'" "neutral" "l" "a" 0.949187255874676 1 "rt56vu" FALSE FALSE TRUE
"1043" "b'bike'" "correct" "a" "a" 0.821780638143537 1 "rt56vu" TRUE TRUE TRUE
"1044" "b'muscle'" "neutral" "l" "a" 1.30769428133408 1 "rt56vu" FALSE FALSE TRUE
"1045" "b'machine learning specialist'" "critical future" "l" "a" 1.01429402084705 1 "rt56vu" FALSE FALSE TRUE
"1046" "b'door'" "neutral" "l" "a" 1.03623071971651 1 "rt56vu" FALSE FALSE TRUE
"1047" "b'bank'" "correct" "l" "a" 1.87334802857094 1 "rt56vu" FALSE TRUE FALSE
"1048" "b'craftsman'" "critical past" "a" "a" 1.06133962707645 1 "rt56vu" TRUE FALSE FALSE
"1049" "b'royal'" "neutral" "l" "a" 0.785886991636289 1 "rt56vu" FALSE FALSE TRUE
"1050" "b'ugly'" "neutral" "l" "a" 0.753210774668332 1 "rt56vu" FALSE FALSE TRUE
"1051" "b'plane'" "neutral" "l" "a" 1.04980569381132 1 "rt56vu" FALSE FALSE TRUE
"1052" "b'chilly'" "correct" "a" "a" 2.2383200604736 1 "rt56vu" TRUE TRUE TRUE
"1053" "b'wine'" "neutral" "l" "a" 1.21162200206072 1 "rt56vu" FALSE FALSE TRUE
"1054" "b'snooze'" "correct" "a" "a" 0.768032374422546 1 "rt56vu" TRUE TRUE TRUE
"1055" "b'tired'" "correct" "a" "a" 0.991990742833877 1 "rt56vu" TRUE TRUE TRUE
"1056" "b'sock'" "neutral" "l" "a" 1.04721302032704 1 "rt56vu" FALSE FALSE TRUE
"1057" "b'valley'" "correct" "a" "a" 2.123753654967 1 "rt56vu" TRUE TRUE TRUE
"1058" "b'secrtetary'" "critical past" "a" "a" 1.0536780267721 1 "rt56vu" TRUE FALSE FALSE
"1059" "b'ripe'" "correct" "a" "a" 1.48223053305992 1 "rt56vu" TRUE TRUE TRUE
"1060" "b'coal'" "neutral" "l" "a" 0.781539035868263 1 "rt56vu" FALSE FALSE TRUE
"1061" "b'management consultant'" "critical future" "l" "a" 0.980794203495861 1 "rt56vu" FALSE FALSE TRUE
"1062" "b'scientist'" "critical future" "a" "a" 0.788064657761424 1 "rt56vu" TRUE FALSE FALSE
"1063" "b'user experience designer'" "critical future" "l" "a" 0.73931925323086 1 "rt56vu" FALSE FALSE TRUE
"1064" "b'risk manager'" "critical future" "l" "a" 0.804589583700363 1 "rt56vu" FALSE FALSE TRUE
